sample_uuid,n_cells,log10_counts_median,log10_counts_mad,log10_counts_low_candidate,log10_counts_high_candidate,log10_genes_median,log10_genes_mad,log10_genes_low_candidate,log10_genes_high_candidate,pct_mito_median,pct_mito_mad,pct_mito_high_candidate,pct_hb_high_candidate,pct_platelet_high_candidate,blineage_markers_low_candidate,candidate_flagged_cells,candidate_flagged_fraction
4227d4ba-c467-4e19-8f48-5181a811a565,594,3.362576702238421,0.09976979542165698,2.918820606161975,3.806332798314867,2.85521524302169,0.06282355352343627,2.57578864166015,3.1346418443832302,3.437687938002661,0.7988451459933967,6.990791378352091,0.0,0.0,2.5522,283,0.4764309764309764
42e0623b-6872-409f-bd76-1c2cb5e3b5c0,49,3.368286884902131,0.08953328394930216,2.9700607445524247,3.7665130252518373,2.8561244442423,0.05874737329775037,2.5948278772885662,3.117421011196034,4.25776754890679,0.7264673883931461,7.488949199001825,0.0,0.0,2.5522,14,0.2857142857142857
4334dd89-25d8-4a14-a25a-dd3c14318ff2,95,3.527887565952705,0.0929769093124162,3.1143448687129403,3.9414302631924696,3.077731179652392,0.07340980586974943,2.7512190451049205,3.4042433141998636,2.0361247947454846,0.5486008024230278,4.476191443762627,0.0,0.0,2.5522,40,0.42105263157894735
43af3cab-af35-45c0-82f6-304ca64e9f0d,477,2.8836614351536176,0.11979909695588908,2.350819011713214,3.4165038585940213,2.484299839346786,0.0839018847202091,2.11112103648824,2.857478642205332,3.4671532846715327,0.7454846290696913,6.782919817847706,0.0,0.0,0.0,199,0.4171907756813417
43f3d10e-a47a-4f63-965c-a8fe58d5861f,279,3.578639209968072,0.08080157190224568,3.2192499784612636,3.9380284414748807,3.0136796972911926,0.05131036162117164,2.785461470872545,3.24189792370984,4.237183446571958,0.7341358650915222,7.50247294732603,0.0,0.0,2.5522,80,0.2867383512544803
4452abfd-aa95-4982-b2c8-ac779e0cc76e,1804,3.3384564936046046,0.07265792494629997,3.0152885750284515,3.6616244121807577,2.824776462475546,0.05317048915364264,2.588284760817974,3.0612681641331174,3.0302754462305117,0.607976184713303,5.7344319205983405,0.0,0.0,2.5522,853,0.4728381374722838
44c75170-6dfa-485f-99eb-275a1d77620b,450,3.254184584335829,0.07805178413573266,2.907025858856917,3.601343309814741,2.780317312140151,0.05440567984510292,2.5383317293251024,3.0223028949552,3.883495145631068,0.7337859404422438,7.14722825153008,0.0,0.0,1.5522,225,0.5
45abcda8-4f12-4496-983b-9c712250dc3c,330,3.2185354258415924,0.06609442991598158,2.9245606204612895,3.512510231221895,2.7652957697044513,0.050128411855993704,2.5423346194513625,2.98825691995754,5.041370246661786,0.8049991099196832,8.621845287762552,0.0,0.0,1.5522,109,0.3303030303030303
45eb2bf7-4993-46ea-9055-645ad7d29a5e,178,3.2852192782839555,0.07731608133013612,2.9413328117437763,3.629105744824135,2.786395154764591,0.0476153193728297,2.574611737258119,2.998178572271063,2.7856595858419038,0.4515967527839644,4.794271622874421,0.0,0.0,1.5522,45,0.25280898876404495
46e0206c-f34e-4e58-a099-c5de09a89bdb,133,2.937517892017347,0.12795817738207926,2.3683855106573346,3.506650273377359,2.53655844257153,0.09095423929793256,2.1320121770221854,2.9411047081208745,3.67816091954023,0.763362713262203,7.073445595587856,0.0,0.0,0.0,53,0.39849624060150374
46e6ff98-de92-4b09-98ae-ff683d6ed775,985,3.0350292822023683,0.08914877327230686,2.638513368441802,3.4315451959629346,2.639486489268586,0.06199468943136033,2.3637465096157815,2.9152264689213903,3.1907179115300943,0.6952924511642062,6.28323967581825,0.0,0.0,0.5522,433,0.43959390862944164
4752a18e-a3a0-4699-99e8-18c7fee59072,1882,3.3205616801952367,0.09473568873334326,2.8991962838470724,3.741927076543401,2.826722520168992,0.05956665408681161,2.5617819561216715,3.0916630842163126,3.260067092913231,0.7222682672512899,6.4725718919935185,0.0,0.0,2.5522,831,0.44155154091392135
486df2f6-0fc3-4c16-a895-ed987f19d081,168,3.233122169350956,0.12137026148086116,2.693291520336382,3.7729528183655305,2.765665999236256,0.07694324037430622,2.4234378546994164,3.107894143773095,2.3434274834560624,0.5835340631276691,4.938870289435309,0.0,0.0,1.5522,88,0.5238095238095238
4a555a89-3c4e-4e35-91ed-eed175492e5d,738,3.26351731281882,0.11700287858663017,2.743111909441206,3.7839227161964337,2.776701183988411,0.08209598505484195,2.411554661661485,3.1418477063153367,3.0357585925777144,0.5295369813517496,5.391033178234027,0.0,0.0,1.5522,243,0.32926829268292684
4be5b6e5-f225-4892-9ac0-9233bf04dbb9,1590,3.318167707587194,0.06891767194562504,3.011635686307443,3.624699728866945,2.8494194137968996,0.04811169063654308,2.6354282361836834,3.0634105914101157,3.82463084670536,0.809599204853799,7.425566190054087,0.0,0.0,2.5522,601,0.3779874213836478
4cb8f7e8-d13c-46e6-b86a-ee6dcb42db1a,254,3.3742899779899824,0.07037922493191284,3.0612572613378206,3.6873226946421442,2.960946195733831,0.05190818524700802,2.730068969392189,3.1918234220754735,2.6143598085758337,0.558675691346719,5.09923754854777,0.2536233481632266,0.0,2.5522,85,0.3346456692913386
4d63229d-5cc2-4b05-a3f4-28040827bd13,26,3.386937963373163,0.07237015609704622,3.065049983084721,3.7088259436616053,2.9604705170311236,0.05572683648131527,2.7126086937295297,3.2083323403327175,2.5099520189703273,0.617648093711777,5.257127210181569,0.1728690063676148,0.0,5.2761,13,0.5
